46	"Why did you fasten on my s[on] Gilgameš a heart that cannot sleep — why afflict him?
47	Now you have touched him, and he goes
48	the long road to the place of Humbaba;
49	he will face a combat he has not known;
50	he will ride a campaign he has not known,
51	all the days of his going and returning,
52	until he arrives at the Cedar Forest,
53	until he strikes down ferocious Humbaba
54	and roots out of the land the evil thing you hate.
55	Each day, when you [ ... ] the day's bound,
56	may she — may Ayya the Bride — unafraid, remind you:
57	'Commit him to the watches of the night!'
58	[In the ev]ening watch [ ... ]
62	[ ... ] of the brightening.
63	You opened, Š[amaš, the gate for the herds] to go out;
64	to [ ... ] you came forth over the land.
65	The uplands [ ... ] the heavens;
66	the beasts of the steppe [ ... ] your red glow;
67	[ ... ] waits f[or ... ] them;
68	the animals [ ... ] you.
69	[ ... ] carries to you;
70	the dead [ ... li]fe;
71	to [ ... ] your head;
72	at the ris[ing of ... the peo]ples gather;
73	the Anunn[aki] attend [on your light(?).]
74	May she — [may Ayya the Bride,] unafraid, [remind you:]
75	'Commit him t[o the watches of the n]ight!'
76	Set a road o[f safety(?)] und[er his feet;]
77	appoint [Enk]idu [to go] before him,
78	since he kno[ws] the road of the Ce[dar] Forest —
79	[let him lead(?)] the road for him; [let him choose the passes(?)] of the mountains;
80	and [let him carry] the tor[ch(?), the si]gn of the road, in his hands.
81	Until Gilgameš arrives at the Ce[dar] Forest,
82	let the days be long; let the nights be short;
83	let his loins be girded; let [his str]ide be [sure;]
84	at nightfall let him pitch a camp for the night,
85	and at night [ ... ] let them lie down to rest.
86	May she — may Ayya the Bride, the great one — unafraid, remind you.
87	On the day Gilgameš, Enkidu, and Humbaba close with one another,
88	raise against Humbaba, Šamaš, the great gale-winds:
89	South Wind, North Wind, East Wind, West Wind, Blast, Counterblast,
90	Typhoon, Evil Wind, Simurru-wind, Demon-wind,
91	Frost-wind, Storm, Whirlwind —
92	let the thirteen winds rise so the face of Humbaba is darkened
93	and the weapon of Gilgameš reaches Humbaba!
94	Once your own fires are kindled(?),
95	in that hour, Šamaš, turn your face to the one who prays to you;
96	let your swift mules ca[rr]y you onward;
97	a restful seat, a couch of the night, will be laid for you;
97a	a seat [ ... ]
98	the gods your brothers will bring you food-offerings of [ ... ];
99	and Ayya the Bride, with the clean hem of her garment, will wipe your face."
100	Again Wild-Cow Ninsun repeated her charge before Šamaš:
101	"Šamaš — will not Gilgameš ... the gods?
102	Will he not share the sky with you,
103	share the sceptre with Sîn,
104	grow wise with Ea of the Deep,
105	ru[le] the black-headed peoples with Irnina,
106	and s[it] with Ningišzida in the Land-of-No-Return?
107	Let me make him, Šamaš, [ ... ]
108	May he not [ ... ] the C[edar] F[orest;]
109	may he not rea[ch ... ;]
110	[ ... ] your gr[eat] godhead
113	[ ... ] like the people;
114	[ ... ] as you have <de>creed:
115	you will bring him in to [ ... ] Humbaba."
116	After Wild-Cow Ninsun had given her charge to Šamaš —
117	[Wild-Cow N]insun, cle[ver, expert, all-knowing] —
118	[she summoned(?)] Gilgameš [ ... ]
119	she damped the censer, and [ ... ]
120	she called Enkidu and declared her will:
121	"Mighty Enkidu, you are no issue of my womb;
122	but now I adopt you, with the oblates of Gilgameš,
123	the priestesses, the hierodules, the temple-women."
124	She laid the emblem on the neck of Enkidu:
125	"The priestesses take in the foundling,
126	and the daughters of the gods raise up the ward.
127	I — I take Enkidu, wh[om I love,] for my son;
128	Enkidu, as a b[rother(?),] let Gi[lg]ameš tre[at] him well!
131	Whi[le you g]o [with him ... ] to the Cedar Forest,
132	let [the days] be lo[ng;] let the nights be short;
133	[let your loins be girded; let] your [str]ide be [sure;]
134	[at nightfall pitch a camp for the ni]ght;
135	[ ... let him(?)] protect [ ... ]"
147	[Gi]lgameš to [ ... ]
149	[t]o the gate of ced[ar ... ]
150	[E]nkidu in the temple of [ ... ]
151	and Gilgameš in the temple of [ ... ]
152	[Jun]iper, the offer[ing ... ]
153	the sons [ ... were sea]ted [ ... ]
160'	[ ... the r]oad
161'	[ ... Gilgam]eš
164	["And may the wea]pons [of Gilgameš reach Humbaba!]
165	[In that h]our, Š[amaš, turn your face(?) to the suppliant(?);]
166	at the word of Šamaš you will att[ain your desire(?)."]
167	At the gate of Marūtuk [ ... ]
168	against the current of the water he g[oes(?) ... ]
169	the rearguard of the people [ ... ]
170	At the gate of cedar [ ... ] no[t ... ]
171	Gilgameš [ ... ]
172	and Enkidu [ ... ]
173	"[A]t twenty leagues [break off a morsel;]
202	[all the days of our going and our retur]ning,
203	[until we arrive at the] Ce[dar Forest,]
204	[until we str]ike do[wn ferocious Humbaba]
205	[and root out of the la]nd [the evil thing Šamaš hates.]
207	"Do not acquire [ ... ;]
208	he must not gather the young men in the street [ ... ]
209	Judge the case of the weak; the case of the sought-for [ ... ]
210	While, like a nursling infant, we attain our de[sir]e,
211	while we plant our [weapons(?)] at the gate of Humbaba —"
212	His officers stood [b]less[ing] him;
213	in a crowd the young men of Uruk kept running behind him,
214	and his officers were kissing his feet:
215	"Come back in safety to the quay of Uruk!
216	Do not trust, Gilgameš, in the whole of yo[ur] strength:
217	let your eyes drink their fill; make your blow su[re.]
218	The one who goes in front resc[ues] his companion;
219	the one who knows the track — let him pro[tect] his friend.
220	Let Enkidu go before yo[u:]
221	he knows the road of the C[edar] Forest;
222	he has looked on battle and is [schooled in] combat.
223	[Th]rough the passes of the mountains [ ... ]
224	Let [Enk]idu gu[ard] the friend, [keep the companion safe;]
225	[let him carry him home in his arms] to the brid[es.]
226	In our assembly [we have entrusted the king to you:]
227	you will bring him back and ent[rust the king to us."]
228	Enkidu [shaped] his mou[th to speak,]
229	saying [to Gilgameš:]
230	"My friend, tur[n back(?) ... ]
231	a campaign not [ ... ]"
