114	[ ... ] he set out for his friend;
115	[ ... he set out for] his [friend;]
117	[ ... ] he set out for his friend;
118	[ ... ] of his feet he set out for his friend;
119	[ ... ta]lent of ivory [ ... ]
120	[ ... with x minas of] gold on its grip he set out for his friend;
121	the mighty [ ... ] of his arm he set out for his friend;
122	his quiver [ ... ] with a talent of gold on its grip he set out for his friend;
123	[ ... ] the throw-stick of his arm, of ivory,
124	[ ... ] with forty minas of gold on its grip he set out for his friend;
125	[ ... ] a triple-cubit its length,
126	[ ... ] its thickness, he set out for his friend;
127	[ ... ] of red gold,
128	[ ... ] of carnelian, a staff of iron,
129	[ ... ] a clasp(?), a wild bull —
130	[ ... ] he withheld nothing(?) for his friend.
131	[Fatt]ed [oxen] and plump sheep he slaughtered and heaped up for his friend;
132	[ ... ] Šamaš of my friend;
133	[ ... ] they carried all the meat to the princes of the earth.
134	[For] Ištar, the great queen, [ ... :]
135	a [thro]w-stick of kallirû-wood, the sh[ining] timber,
136	for Ištar, the great queen, [he sho]wed to [Šamaš:]
137	"[May] Ištar, the gr[eat qu]e[en, ac]cept this;
138	may she wel[come] my friend [and] walk [at his side!"]
139	[ ... a ga]rment
140	f[or Bēl]et-il[ī, the great queen(?), he sh]owed [to Šamaš:]
141	"May [Bēlet-ilī,] the great [queen, ac]cept this;
142	may she [welcome] my [friend and] walk at his side!"
143	A flask of lapis [lazuli(?) ... ]
145	for Ereš[k]ig[al, queen of the earth, he showed to Šamaš:]
146	"May Erešk[igal,] qu[een of the wide earth,] accept this;
147	may she [welcome] my f[riend and walk at his side!"]
148	A flute of carnelian [ ... ]
149	for Dumuzi, the shepherd, beloved [of Ištar, he showed to Šamaš:]
150	"May Dumuzi, the shepherd, beloved [of Ištar,] accept this;
151	may he welcome my friend and [walk at] h[is] s[ide!"]
152	A chair of lapis lazuli [ ... ,]
153	a staff of lapis lazuli [ ... ,]
154	for N[amtar, vizier of the earth, he showed to Šamaš:]
155	"May [Namtar, vizier of the wide earth,] accept this;
156	[may he welcome my friend and walk at his side!"]
159	F[or Hušbiša, stewardess of the earth, he showed to Šamaš:]
160	"M[ay Hušbiša, stewardess of the wide earth, accept this;]
161	[may she welcome my friend and walk at his side!"]
162	He [had] made [ ... ]
163	clasp-pins(?) of silver, bracelets of copper [ ... ]
164	for Qāssa-ṭābat, the sweeper of E[reškigal, he showed to Šamaš:]
165	"[May] Qāssa-ṭābat, the sweeper of Er[eškigal,] accept this;
166	may he welcome my friend and [walk at] h[is side!]
167	May my friend not [ ... ]; may his heart not sicken!"
168	An alabaster (jar) whose inside was inlaid with lapis and carnelian,
169	[ ... ] of the Cedar Forest,
170	[ ... inlaid with carneli]an,
171	for Ninšuluhha, the housekeeper of the house, he showed to Šamaš:
172	"[May] Ninšuluhha, the housekeeper of the house, accept this;
173	may she welcome my friend and walk at his side;
173a	[may she ... ] before my friend!"
174	For my friend [ ... ] he spoke, "May his heart not sicken!"
175	A double-edged dagger with a haft of lapis lazuli,
176	(adorned with) an image of the pure Euphrates,
177	for Bibbu, the slaughterer of the (wide) earth, he showed to Šamaš:
178	"[May Bibbu, the slaughter]er of the wide earth, accept this;
179	[may he wel]come [my friend] and walk at his side!"
180	[ ... a fla]sk(?) of alabaster
181	[for Dumuzi-abzu, the s]capegoat(?) of the earth, he showed to Šamaš:
182	"[May Dumuzi-a]bzu, the scapegoat(?) of the wide earth, accept this;
183	may he welcome [my frien]d and walk at his side!"
184	[ ... ] whose top was lapis lazuli,
185	[ ... ] inlaid with carnelian:
199	"[ ... ] may he walk at h[is] side!"
200	[ ... ] of cedar
201	[for the great ... he sh]owed [to Šamaš:]
202	"[May the] great [ ... accept this;]
203	[may he welcome my friend and] walk [at his side!"]
206	[ ... ] of cedar
208	[ ... ] of [ ... ]
209	[ ... ] them [ ... ] their names [ ... ]
210	[ ... the j]udge of the Anunnak[i ... ]
211	G[ilgam]eš, on he[aring] this,
212	conceived [in his heart] the damming(?) of the river.
213	At the first of the morning's brightening
214	Gilgameš opened [his] g[ate;]
215	he brought out a gre[at] table of elammaku-wood;
216	a bowl of carnelian he filled with honey;
217	a bowl of lapis lazuli he filled with butter;
218	[ ... ] he decorated, and showed it to Šamaš.
219	[ ... and sho]wed(?) it
229	the rising(?) [ ... ]
230	he [ ... ]
