141	[let her strip off her clo]thing [and lay bare her al]lure:
142	he will [se]e her, and he will come clo[se to her,]
143	and his herd will turn stranger to him, [though it grew up on] his steppe."
144	Heeding the counsel of his father, [ ... ]
145	the hunter went off [ ... ];
146	he took the road, inside Uruk he s[et his face,]
147	and to the kin[g, Gil]ga[meš, he rep]eated his report:
148	"There is a young man who [came he]re —
149	in all the land his st[rength is] the strongest;
150	his might is as hard as a lump of the sky-rock of Anu.
151	He roams over the hills all the time;
152	all the time with the herd I see him grazing;
153	all the time his feet are planted at the lip of the watering-place.
154	I am afraid; I dare not go near [h]im.
155	He fills in the pits I my[self] dig;
156	he tears out the traps [I spr]ead;
157	he frees from my hands the herds, the beas[ts of] the steppe;
158	he will not let me work the steppe."
159	Gilgameš said to him, to the hunter:
160	"Go, hunter; lead back with you the harlot Šamhat.
161	When the herd co[mes dow]n to the watering-place,
162	let her strip off [her] clothing [and lay ba]re her allure:
163	he will see her, and he will come close to her,
164	and his herd will turn stranger to him, th[ough it g]rew up on his steppe."
165	The hunter went; he led with him the harlot Šamhat.
166	They took the road, they set straight on the way;
167	on the third day they arrived at the appointed field.
168	Hunter and harlot sat down at their posts:
169	one day, a second day, they sat at the lip of the watering-place.
170	The herd came down; it was drinking at the watering-place;
171	the beasts arrived, their hearts glad at the water —
172	and he too, Enkidu, whose birthplace was the hills:
173	with the gazelles he eats grass;
174	with the herd he crowds in at the watering-place;
175	with the beasts of the steppe his heart is glad at the water.
176	Šamhat saw him — the first-made man,
177	the murderous young male from the middle of the steppe.
178	"There he is, Šamhat! Loosen the fold of your arms;
179	open your lap; let him take your allure.
180	Do not hold back; take his breath from him.
181	He will see you, and he will come close to you.
182	Spread out your clothing; let him lie on you;
183	work on the man the work of a woman.
184	His herd will turn stranger to him, though it grew up on his steppe,
185	while his lovemaking murmurs over you."
186	Šamhat let loose her skirts;
187	she opened her lap, and he took her allure.
188	She did not hold back; she took his breath from him.
189	She spread out her clothing, and he lay on her;
190	she worked on the man, the first-made man, the work of a woman,
191	while his lovemaking murmured over her.
192	Six days and seven nights Enkidu, aroused, poured himself into Šamhat.
193	When he was sated with her delights
194	he set his face toward his herd —
195	and seeing him, Enkidu, the gazelles bolted;
196	the beasts of the steppe shrank from his body.
197	Enkidu had spent himself; his body was scoured clean;
198	his knees stood locked while his herd went away.
199	Enkidu was lessened; his running was not as before —
200	and he: he had ear now, and a widened understanding.
201	He turned back and sat down at the harlot's feet,
202	watching the harlot's face,
203	and what the harlot said, his ears were hearing.
204	[The harlot] said to him, to Enkidu:
205	"You are [fai]r, Enkidu; you are become like a god.
206	Why rove the open land with the beasts?
207	Come, let me lead you into Uruk-the-Sheepfold,
208	to the holy house, the seat of Anu and Ištar,
208a	[Come, let me lead you] into Uruk-the-Sheepfold,
208b	[to the] hallowed [Eanna], the seat of Ištar,
209	where Gilgameš is, perfect in strength,
210	and lords it like a wild bull over the young men."
211	She was speaking to him, and her speech found favor:
212	knowing his own heart now, he was looking for a friend.
213	Enkidu said to her, to the harlot:
214	"Come, Šamhat; take me along,
215	to the holy house, the hallowed seat of Anu and Ištar,
216	where Gilgameš is, perfect in strength,
217	and lords it like a wild bull over the young men.
218	I will challenge him — strong is [ ... ] —
219	[I will bo]ast in the middle of Uruk: 'It is I who am mighty!'
220	[ ... ] I will change the order of things —
221	[the one bo]rn in the open land is strongest of all!"
222	"[Let the people] see your face —
223	[ ... ] that there is; I know it well.
224	G[o,] Enkidu, t[o Uru]k-the-Sheepfold,
225	wh[ere the young m]en are girded with sashes,
226	where ev[ery da]y [ ... ] a festival is held,
227	whe[re] the drums [are ratt]ling out,
228	and the g[ir]ls are shapely of figure,
229	adorned with allure, [fu]ll of gladness;
230	on the couch of night the great ones are brought out.
231	Enkid[u — you who know no]thing of living —
232	I will show you Gilgameš, a man glad-and-grieving.
233	Look at him; gaze on his face:
234	he is beautiful in manhood, carries dignity,
235	his whole body adorned with allure.
236	He has strength mightier than yours;
237	he is one who does not sleep day or night.
238	Enkidu, put away your sin of pride:
239	Gilgameš — Šamaš loves him;
240	Anu, Enlil, and Ea widened his understanding.
241	Before you ever came down from the hills,
242	Gilgameš inside Uruk was seeing you in dreams."
243	Gilgameš rose to unravel a dream, saying to his mother:
244	"Mother, this is the dream I saw in my night:
245	the stars of the sky came out for me,
246	and like a lump of the sky-rock of Anu one kept falling down at me.
247	I lifted it: it was too strong for me;
248	I heaved at it: I could not shift it.
249	The land of Uruk was standing over it,
250	[the land gathered] about it,
251	[the crow]d [pressing] i[n up]on i[t,]
252	[the young men hea]ped up around it;
253	[like a nursli]ng infant they kissed [its] feet.
254	[I loved it li]ke a wife: I bent murmuring over it,
255	[I lifted it and s]et it down at [your] feet,
256	[and you — you ma]de it equal with m[e."]
257	[The mother of Gilgam]eš, clever, expert, all-knowing, said to her son —
258	[Wild-Cow Ninsun,] clever, expert, all-knowing, said to Gilgameš:
259	"The stars of the sky came out for you;
260	[li]ke a lump of the sky-rock of Anu one kept falling down at you.
261	You lifted it: it was too strong for you;
262	you heaved at it: you could not shift it;
263	you lifted it and set it down at my feet,
264	and I — I made it equal with y[ou;]
265	you loved it like a wife, bending murmuring over it:
266	there will come to you a strong one, a companion, the rescuer of a friend.
267	In all the land his strength is the strongest;
268	his might is as hard as a lump of the sky-rock of Anu.
269	You will love him like a wife, bending murmuring over him,
270	and he, the strong one, will time and again save you."
271	He saw a second dream.
272	He rose and went in before the goddess his mother;
273	Gilgameš said to her, to his mother:
274	"Once more, mother, I have seen a dream:
275	[in the street] of Uruk-of-the-Squares
276	an axe was lying, and around it they gathered;
277	the land of [Uru]k was standing over it,
278	[the land gath]ered about it,
279	the crowd pressing in upon it.
280	[The young men hea]ped up around it.
281	I lifted it and set it down at your feet;
282	[I love]d it like a wife, bending murmuring over it,
283	[and yo]u — you made it equal with me."
284	The mother of Gilgameš, clever, expert, all-knowing, said to her son —
285	[Wild-Cow Ninsun,] clever, expert, all-knowing, said to Gilgameš:
286	"My son, the axe you saw is a man.
287	You will love him like a wife, bending murmuring over him,
288	and I — I will make him equal with you:
289	there will come to you a strong one, a companion, the rescuer of a friend.
290	In all the land his strength is the strongest;
291	his might is as hard as a lump of the sky-rock of Anu."
292	Gilgameš said to her, to his mother:
293	"Mother, by the mouth of Enlil the great counsellor let it fall to me!
294	A friend, a counsellor, let me get;
295	[let me g]et a friend, a counsellor!"
296	[So he s]aw his dreams —
297	[and after] Šamhat had told Gilgameš's dreams to Enkidu,
298	the two of them [fell to lo]ving one another.
