134	"Why, Enkidu, do you curse the harl[o]t Šamhat —
135	she who fed you bread fit for a god,
136	poured you ale fit for a king,
137	dressed you in a great garment,
138	and got you for companion the fine Gilgameš — you?
139	And [n]ow Gilgameš, the friend, your own brother,
140	[will l]ay you out on a great bed;
141	[o]n a bed of honor he will lay you out;
142	[he will s]eat you in the seat of peace, the seat at the left hand;
143	[the pri]nces of the earth will kiss your feet;
144	[he will make] the people of Uruk [we]ep for you, mourn for you;
145	[the pleasure-girls,] the people, he will fill with grieving for your sake;
146	[and h]e, after you, will carry a body matted with filth;
147	[he will pu]t on the skin of a lion and rove the op[en land."]
148	[E]nkidu [heard] the word of Šamaš the fight[er;]
149	[ ... his an]gry heart grew still;
150	[ ... his f]urious [heart] grew sti[ll:]
151	"C[ome,] Š[amhat — I will fix your destiny:]
152	may [my] m[outh that cur]sed you turn and bl[ess you.]
153	May [govern]ors and princes fall in love with y[ou;]
154	may [the man one league off] be slapping his thigh,
155	the m[an two leagues off] shaking out his hair;
156	[may] no soldier [hold back fr]om you — may he undo his belt for you;
157	may he g[ive you] obsidian, lapis lazuli, and gold;
158	ear[rin]gs of filigree be his gift to you;
159	(may you enter the house of) a ma[n whose stores are secure,] whose heaps of grain are piled;
160	may I[štar, the ablest] of gods, bring you in, you yourself;
161	[for your sake may] the mother of seven, the first wife, be aband[oned!"]
162	[As for Enkid]u — his belly was sick;
163	he lay all alone, turn[in]g things over,
164	and sp[oke out what] weighed on him to his friend:
165	"Listen, my friend, to the [d]ream I saw in my night:
166	the heavens cried out; the earth gave answer,
167	and between the two of them I am standing.
168	There was a man — darkened was his face;
169	to the face of the Anzû-bird his face was like;
170	his hands the paws of a lion, his claws the talons of an eagle.
171	He seized me by the hair; he overpowered me.
172	I struck him — but like a skip-rope he skips back;
173	he struck me — and like a raft he pushed me under;
174	like a might[y] wild bull [he tram]pled me down;
175	venom(?) [ ... ] my body.
176	'Save me, my frie[nd!' ... ]
177	You feared him, and [ ... ]
178	You [ ... ]
182	[He struck me and lik]e a dov[e] he turned [m]e,
183	[and bou]nd my arms like the wings of a bird,
184	to lead me [c]aptive to the house of darkness, the seat of Irkalla:
185	to the house whose enterers do not come out;
186	to the road whose going has no coming back;
187	to the house whose dwellers are deprived of light,
188	where dust is their hunger and their bread is clay,
189	and they are clothed, like a bird, in a garment of wings —
190	and they see no light and sit in blackness.
191	Over doo[r and bolt the dust lies deep;]
192	over the h[ouse of dust a deathly hush is poured.]
193	In the house of dust that I entered
194	I loo[ked around] me: the crowns sat humbled;
195	there s[at the crowned k]ings who had ruled the land since days gone by,
196	who had set the roast on [the] table of Anu and Enlil,
197	had set out the baked bread, had poured them cool water from skins.
198	In the house of dust that I entered
199	sit the high priest and the acolyte;
200	sit the purification priest and the ecstatic;
201	[si]t the anointed of the great gods;
202	there sits Etana; there sits Šakkan;
203	[there sits the qu]een of the earth, Ereškigal.
204	[Bēlet-]ṣēri, the scribe of the earth, kneels before her,
205	[hol]ding [a tablet,] reading aloud in her presence.
206	[She lifted] her [h]ead; she saw me — me:
207	'[Wh]o has fetched this man here?
208	[Who has ... ] brought him?'
209	[ ... he made re]ady(?)
210	[ ... the g]rave
214	[ ... Erešk]igal
215	[ ... ] the Flood
221	[ ... I s]aw his body.
251	"— I wh[o wen]t [with you] through every hardsh[ip:]
252	remem[ber me, my frien]d; do not [forget] all I went through!"
253	"My friend saw a dream that will not [be ... :]
254	the day he saw the dream, [his strength] was finished."
255	Enkidu lies stricken — one day, sic[k; a second day;]
256	Enkidu in his bed [ ... ;]
257	a third day and a fourth day, E[nkidu ... ;]
258	a fifth, a sixth and a seventh, an eighth, a ninth, a tenth —
259	Enkidu's sickness [ ... ;]
260	an eleventh and a twelfth day [ ... ]
261	Enkidu in [his] bed [ ... ];
262	he called out for Gilgameš [ ... :]
263	"My frie[nd] has come to hate me [ ... !]
264	Like one who [fell(?)] in the middle of ba[ttle ... ]
265	I feared the battle, and [ ... ]
266	My friend — one who [fell] in ba[ttle made his name;]
267	I — [I did not fall] in b[attle; I made no name ... ]"
