108	[He charg]ed the land like an ox [ ... ;] he smash[ed it] like a pot.
109	For one day the gal[e — the Flood — ... ]
110	Fast it blew, and [ ... ] the F[lood ... ] the mountain,
111	passing over the people like battle, [like the weapon of annihilation.]
112	No brother can see his brother;
113	no people can be told apart in the destr[uction.]
114	Even the gods took fright at the Flood:
115	they drew back; they went up to the heaven of Anu;
116	the gods, curled up like dogs, lay out in the open.
117	Ištar was screaming like a woman in labor;
118	the Lady-of-the-Gods, the sweet-voiced, was wailing:
119	'Would that that day had turned back to clay —
120	because I spoke evil in the assembly of the gods!
121	How could I speak evil in the assembly of the gods,
122	declare battle for the destruction of my people?
123	It is I who give birth — these people are mine! —
124	and now, like the spawn of fishes, they fill the sea!'
125	The gods of the Anunnaki were weeping with her;
126	the gods, wrung out, sat wee[ping with her,]
127	their lips scabbed over, seized with fever-heat.
128	Six days and seven nights
129	the wind ran on — downpour, gale — the Flood flattened the land.
130	On the arrival of the seventh day
131	the gale slackened; [the Flood ... ;]
132-133a	the sea, that had thrashed like a woman in labor, grew calm;
133b	the evil wind fell dead-still; the Flood held back.
134	I looked at the day: silence was laid down,
135	and all mankind had gone back to clay.
136	The floodplain lay level like a roof.
137	I opened a hatch, and daylight fell on the side of my nose.
138	I crouched down; I sat; I wept;
139	over the side of my nose my tears kept running.
140	I searched the coastlines at the rim of the sea:
141	at fourteen places a region stood up out of the water.
142	On Mount Nimuš the boat came to rest.
143	Mount Nimuš held the boat and would not give her up to moving —
144	one day, a second day, Mount Nimuš held the boat and would not give her up;
145	a third day, a fourth day, Mount Nimuš held the boat and would not give her up;
146	a fifth day, a sixth day, Mount Nimuš held the boat and would not give her up.
147	On the arrival of the seventh day
148	I brought out a dove and let it go.
149	The dove went off, and it came back to me:
150	no standing-place showed for it, so it turned around.
151	I brought out a swallow and let it go.
152	The swallow went off, and it came back to me:
153	no standing-place showed for it, so it turned around.
154	I brought out a raven and let it go.
155	The raven went off and saw the ebbing of the water:
156	it eats, it wades, it bobs its tail — it did not turn around.
157	I brought (everything) out and offered sacrifice to the four winds;
158	I strewed incense on the peak of the mountain;
159	seven and seven cult-vessels I set in place,
160	and into their bowls I heaped reed, cedar, and myrtle.
161	The gods smelled the savor;
162	the gods smelled the sweet savor;
163	the gods gathered like flies over the man of the sacrifice.
164	At once, the moment the Lady-of-the-Gods arrived,
165	she lifted up the great flies Anu had made for his courting:
166	'You gods — as surely as this lapis is on my neck,
167	I shall remember these days and never, ever forget.
168	Let the gods come to the incense —
169	but let Enlil not come to the incense,
170	because without taking counsel he made the Flood
171	and consigned my people to destruction!'
172	At once, the moment Enlil arrived,
173	he saw the boat — and Enlil was seized with fury,
174	filled with rage at the gods, the Igīgī:
175	'From where did a living thing escape?
176	No one was to survive the destruction!'
177	Ninurta shaped his mouth to speak,
178	saying to the fighter Enlil:
179	'Who but Ea contrives such a thing?
180	Ea alone knows every craft.'
181	Ea shaped his mouth to speak,
182	saying to the fighter Enlil:
183	'You, sage of the gods, fighter —
184	how, how could you make the Flood without taking counsel?
185	On the bearer of the sin, lay his sin;
186	on the bearer of the fault, lay his fault.
187	Slacken the rope, that it not be cut; haul it in, that it not go slack.
188	Instead of your making the Flood,
189	a lion could have risen and thinn[ed] the people;
190	instead of your making the Flood,
191	a wolf could have risen and thin[ned] the people;
192	instead of your making the Flood,
193	famine could have settled and slaugh[tered] the land;
194	instead of your making the Flood,
195	Erra could have risen and slaughtered the land.
196	As for me — I did not open the secret of the great gods:
197	I let Atra-hasīs see a dream, and he heard the secret of the gods.
198	And now — take counsel about him.'
199	Enlil came up into the boat.
200	He took my hands and brought me up;
201	he brought up my wife, knelt her at my side;
202	he touched our brows, and standing between us he blessed us:
203	'Before now, Ūta-napišti was human.
204	Now let Ūta-napišti and his wife become like us gods;
205	let Ūta-napišti live far away, at the mouth of the rivers.'
206	They took me; far away, at the mouth of the rivers, they settled me.
207	But as for you — who will gather the gods for you,
208	so that you find the life you are hunting?
209	Come, try: do not sleep for six days and seven nights!"
210	The moment he sat back on his haunches,
211	sleep like fog was already breathing over him.
212	Ūta-napišti said to her, to his wife:
213	"Look at the young man who demanded life:
214	sleep like fog is breathing over him."
215	His wife said to him, to Ūta-napišti the Far-away:
216	"Touch the man; let him wake;
217	let him go back in peace the road he came;
218	let him return to his land through the gate he left."
219	Ūta-napišti said to her, to his wife:
220	"Man is a cheat; he will try to cheat you.
221	Come, bake his daily loaves; keep setting them by his head,
222	and mark on the wall the days that he sleeps."
223	So she baked his daily loaves; she kept setting them by his head,
224	and noted on the wall the days that he slept.
225	His first loaf is dried out;
226	the second is leathery; the third is soggy;
227	the fourth crust has gone white;
228	the fifth has thrown its bloom of mould;
229	the sixth is fresh-baked;
230	the seventh — still on the coals — and he touched him, and the man awoke.
231	Gilgameš said to him, to Ūta-napišti the Far-away:
232	"The instant sleep spilled over me,
233	that instant you touched me and roused me!"
234	Ūta-napišti [said] t[o him,] to Gilgameš:
235	"C[ome, Gilgam]eš — count your loaves,
236	[and the days you sle]pt shall be made known to you:
237	your [first] loaf [is dried out;]
238	the second is [leath]ery; the third is soggy;
239	your fourth crust has gone white;
240	the fifth has thrown its bloom of mould; the sixth is fresh-baked;
241	[the seventh — still o]n the coals — and at that you awoke."
242	Gilgameš said to him, to Ūta-napišti the Far-away:
243	"[Wha]t shall I do, Ūta-napišti? Where shall I go?
244	The Thief has taken hold of my [flesh:]
245	in my own bedroom death is sitting,
246	and wherever [I turn my face] — there too is death!"
247	Ūta-napišti said to [him,] to Ur-šanabi the boatman:
248	"Ur-šanabi — may the qu[ay c]ast you off; may the ferry-crossing detest you;
249	you who walked its shore, be shut from its shore.
250	The man you led here —
251	matted filth has fastened on his body;
252	pelts have ruined the beauty of his flesh.
253	Take him, Ur-šanabi; bring him to the washtub;
254	let him wash his matted hair clean as snow(?) in water;
255	let him throw off his pelts, and the sea carry them away;
256	let his body be rinsed to fairness;
257	let the kerchief of his head be made new;
258	let him be clothed in a robe, the garment of his dignity.
259	Until he goes home to his city,
260	until he arrives at the end of his road,
261	let the robe show no stain, but stay new and yet new."
262	Ur-šanabi took him and brought him to the washtub;
263	he washed his matted hair clean as snow(?) in water;
264	he threw off his pelts, and the sea carried them away;
265	his body was rinsed to fairness;
266	the ker[chief of] his head was made new;
267	he was clothed in a robe, the garment of his dignity.
268	Until he should go [home to his city,]
269	until he should arrive at the end of his road,
270	[the robe would show no st]ain, but stay new and yet new.
271	Gilgameš and Ur-šanabi boarded the boat;
272	they launched the c[raf]t, and the two of them rode it.
273	His wife said to him, to Ūta-napišti the Far-away:
274	"Gilgameš came here; he toiled; he strained.
275	What have you given him to carry home to his land?"
276	And at that, he — Gilgameš — lifted the pole
277	and brought the boat back in to the shore.
278	Ūta-napišti [said t]o him, to Gilgameš:
279	"Gilgameš, you came here; you toiled; you strained.
280	What shall I give you to carry home to your land?
281	Let me open, Gilgameš, a guarded matter;
282	let me te[ll you] a secret [of the gods.]
283	There is a plant — its [form] is [f]ashioned like boxthorn;
284	its spine, like the briar's, will pri[ck your hands.]
285	If your hands can reach that plant, [you will find life(?).]"
287	Gilgameš, on hearing this,
288	opened a ch[annel ... ;]
289	he bound heavy stones [on his feet;]
290	they dragged him down to the Aps[û ... ;]
291	he took the plant and wren[ched it up ... ;]
292	he cut loose the heavy stones [from his feet,]
293	and the sea threw him up onto its shore.
294	Gilgameš said to him, to Ur-šanabi the boatman:
295	"Ur-šanabi — this plant is the plant of heartbeat:
296	by it a man can reach again the breath of his life.
297	I will carry it home to Uruk-the-Sheepfold;
298	I will feed it to an old man, and so put the plant to the test.
299	Its name shall be 'Old-Man-Grown-Young.'
300	Then I will eat it myself, and go back to how I was in my youth."
301	At twenty leagues they broke off a morsel;
302	at thirty leagues they set up the night's camp.
303	Gilgameš saw a pool whose water was cold;
304	he went down into it and was bathing in the water.
305	A snake caught the scent of the plant;
306	[in sil]ence it came up and carried the plant away;
307	turning back, it dropped its slough.
308	Then and there Gilgameš sat down weeping;
309	over the side of his nose his tears kept running.
310	[ ... , say]ing to Ur-šanabi the boatman:
311	"[For] whose sake, Ur-šanabi, did my arms grow tired?
312	For whose sake did the blood of my heart run dry?
313	I got no good thing for myself;
314	I did the good deed for the lion of the ground.
315	Already the tide is lifting twenty leagues off,
316	and when I opened the channel I threw down my tackle there —
317	what landmark could I find that was set for me? I should have drawn back sooner —
318	and the boat I left on the shore!"
319	At twenty leagues they broke off a morsel;
320	at thirty leagues they set up the night's camp.
321	They arrived inside Uruk-the-Sheepfold.
322	Gilgameš said to him, to Ur-šanabi the boatman:
323	"Go up, Ur-šanabi, on the wall of Uruk; walk its circuit.
324	Test the platform; consider the brickwork:
325	is its brick not brick fired in a kiln?
326	Did the Seven Counsellors not lay down its footing?
327	A šār of city, a šār of orchard, a šār of clay-pit, the open ground of Ištar's house:
328	three šār and the open ground — the survey of Uruk."
